73.0327,33.6767,2022/1/1,7:44:3,7.98,28.06
73.0312,33.6759,2022/1/1,7:44:9,7.98,28.06
73.0298,33.6752,2022/1/1,7:44:15,7.98,28.06
73.0284,33.6744,2022/1/1,7:44:21,7.98,28.06
73.027,33.6736,2022/1/1,7:44:27,7.98,28.06
73.0255,33.6728,2022/1/1,7:44:33,7.98,28.06
73.024,33.672,2022/1/1,7:44:39,7.98,28.06
73.0225,33.6713,2022/1/1,7:44:45,7.98,28.06
73.021,33.6706,2022/1/1,7:44:51,7.98,28.06
73.0195,33.6698,2022/1/1,7:44:57,7.98,28.06
73.0179,33.6689,2022/1/1,7:45:3,7.98,28.06
73.0165,33.6681,2022/1/1,7:45:9,7.98,28.06
73.015,33.6673,2022/1/1,7:45:15,7.98,28.06
73.0135,33.6665,2022/1/1,7:45:21,7.98,28.06
73.0117,33.6657,2022/1/1,7:45:28,7.98,28.06
73.0102,33.6648,2022/1/1,7:45:34,7.98,28.06
73.0086,33.6641,2022/1/1,7:45:40,7.98,28.06
73.0073,33.6633,2022/1/1,7:45:46,7.98,28.06
73.0064,33.6629,2022/1/1,7:45:52,7.98,28.06
73.006,33.6625,2022/1/1,7:45:58,7.98,28.06
73.0058,33.6625,2022/1/1,7:46:52,7.98,28.06
73.0055,33.6623,2022/1/1,7:46:58,7.98,28.06
73.0048,33.662,2022/1/1,7:47:4,7.98,28.06
73.0038,33.6615,2022/1/1,7:47:10,7.98,28.06
73.0026,33.6609,2022/1/1,7:47:16,7.98,28.06
73.0014,33.6602,2022/1/1,7:47:22,7.98,28.06
73.0001,33.6596,2022/1/1,7:47:28,7.98,28.06
72.9988,33.6588,2022/1/1,7:47:34,7.98,28.06
72.9973,33.6581,2022/1/1,7:47:40,7.98,28.06
72.9959,33.6573,2022/1/1,7:47:46,7.98,28.06
72.9947,33.6568,2022/1/1,7:47:52,7.98,28.06
72.9935,33.6561,2022/1/1,7:47:58,7.98,28.06
72.9922,33.6555,2022/1/1,7:48:4,7.98,28.06
72.9911,33.6548,2022/1/1,7:48:10,7.98,28.06
73.0225,33.6713,2022/1/1,7:44:45,7.98,28.06
73.021,33.6706,2022/1/1,7:44:51,7.98,28.06
73.0195,33.6698,2022/1/1,7:44:57,7.98,28.06
73.0179,33.6689,2022/1/1,7:45:3,7.98,28.06
73.0165,33.6681,2022/1/1,7:45:9,7.98,28.06
73.015,33.6673,2022/1/1,7:45:15,7.98,28.06
73.0135,33.6665,2022/1/1,7:45:21,7.98,28.06
73.0117,33.6657,2022/1/1,7:45:28,7.98,28.06
73.0102,33.6648,2022/1/1,7:45:34,7.98,28.06
73.0086,33.6641,2022/1/1,7:45:40,7.98,28.06
73.0073,33.6633,2022/1/1,7:45:46,7.98,28.06
73.0064,33.6629,2022/1/1,7:45:52,7.98,28.06
73.006,33.6625,2022/1/1,7:45:58,7.98,28.06
73.0058,33.6625,2022/1/1,7:46:52,7.98,28.06
73.0055,33.6623,2022/1/1,7:46:58,7.98,28.06
73.0048,33.662,2022/1/1,7:47:4,7.98,28.06
73.0038,33.6615,2022/1/1,7:47:10,7.98,28.06
73.0026,33.6609,2022/1/1,7:47:16,7.98,28.06
73.0014,33.6602,2022/1/1,7:47:22,7.98,28.06
73.0001,33.6596,2022/1/1,7:47:28,7.98,28.06
72.9988,33.6588,2022/1/1,7:47:34,7.98,28.06
72.9973,33.6581,2022/1/1,7:47:40,7.98,28.06
72.9959,33.6573,2022/1/1,7:47:46,7.98,28.06
72.9947,33.6568,2022/1/1,7:47:52,7.98,28.06
72.9935,33.6561,2022/1/1,7:47:58,7.98,28.06
72.9922,33.6555,2022/1/1,7:48:4,7.98,28.06
72.9911,33.6548,2022/1/1,7:48:10,7.98,28.06
72.99,33.6543,2022/1/1,7:48:16,7.98,28.06
72.9889,33.6536,2022/1/1,7:48:22,7.98,28.06
72.9877,33.653,2022/1/1,7:48:28,7.98,28.06
72.9864,33.6523,2022/1/1,7:48:34,7.98,28.06
72.9851,33.6516,2022/1/1,7:48:40,7.98,28.06
72.9838,33.6509,2022/1/1,7:48:46,7.98,28.06
72.9825,33.6502,2022/1/1,7:48:52,7.98,28.06
72.9813,33.6496,2022/1/1,7:48:58,7.98,28.06
72.9802,33.649,2022/1/1,7:49:4,7.98,28.06
72.9793,33.6485,2022/1/1,7:49:10,7.98,28.06
72.9786,33.6481,2022/1/1,7:49:16,7.98,28.06
72.9785,33.6476,2022/1/1,7:49:22,7.98,28.06
72.9789,33.6469,2022/1/1,7:49:28,7.98,28.06
72.9794,33.6463,2022/1/1,7:49:34,7.98,28.06
72.9796,33.646,2022/1/1,7:49:40,7.98,28.06
72.9794,33.6461,2022/1/1,7:49:46,7.98,28.06
72.9791,33.6465,2022/1/1,7:49:52,7.98,28.06
72.9787,33.6471,2022/1/1,7:49:58,7.98,28.06
72.9782,33.6476,2022/1/1,7:50:4,7.98,28.06
72.9775,33.6475,2022/1/1,7:50:10,7.98,28.06
72.9767,33.6471,2022/1/1,7:50:16,7.98,28.06
72.976,33.6467,2022/1/1,7:50:22,7.98,28.06
72.9759,33.6462,2022/1/1,7:50:28,7.98,28.06
72.9762,33.6458,2022/1/1,7:50:34,7.98,28.06
72.9756,33.6456,2022/1/1,8:5:49,11.08,22.56
72.9755,33.6457,2022/1/1,8:5:55,11.08,22.56
72.9753,33.6459,2022/1/1,8:6:1,11.08,22.56
72.975,33.646,2022/1/1,8:6:7,11.08,22.56
72.9747,33.646,2022/1/1,8:6:13,11.08,22.56
72.9747,33.646,2022/1/1,8:6:19,11.08,22.56
72.9747,33.646,2022/1/1,8:6:25,11.08,22.56
72.9747,33.646,2022/1/1,8:6:31,11.08,22.56
72.9747,33.646,2022/1/1,8:6:37,11.08,22.56
72.9747,33.646,2022/1/1,8:6:43,11.08,22.56
72.9747,33.646,2022/1/1,8:6:49,11.08,22.56
72.9747,33.646,2022/1/1,8:6:55,11.08,22.56
72.9746,33.646,2022/1/1,8:7:1,11.08,22.56
72.9747,33.646,2022/1/1,8:7:7,11.08,22.56
72.9747,33.646,2022/1/1,8:7:13,11.08,22.56
72.9747,33.6459,2022/1/1,8:7:19,11.08,22.56
72.9747,33.646,2022/1/1,8:7:25,11.08,22.56
72.9747,33.646,2022/1/1,8:7:31,11.08,22.56
72.9747,33.646,2022/1/1,8:7:37,11.08,22.56
72.9747,33.646,2022/1/1,8:7:43,11.08,22.56
72.9747,33.646,2022/1/1,8:7:49,11.08,22.56
72.9747,33.646,2022/1/1,8:7:55,11.08,22.56
72.9747,33.646,2022/1/1,8:8:1,11.08,22.56
72.9747,33.646,2022/1/1,8:8:7,11.08,22.56
72.9747,33.646,2022/1/1,8:8:13,11.08,22.56
72.9747,33.646,2022/1/1,8:8:19,11.08,22.56
72.9747,33.646,2022/1/1,8:8:25,11.08,22.56
72.9747,33.646,2022/1/1,8:8:31,11.08,22.56
72.9745,33.6459,2022/1/1,8:9:19,11.08,22.56
72.9741,33.6457,2022/1/1,8:9:25,11.08,22.56
72.9736,33.6455,2022/1/1,8:9:31,11.08,22.56
72.9728,33.6451,2022/1/1,8:9:37,11.08,22.56
72.972,33.6447,2022/1/1,8:9:43,11.08,22.56
72.9711,33.6442,2022/1/1,8:9:49,11.08,22.56
72.9701,33.6437,2022/1/1,8:9:55,11.08,22.56
72.9691,33.6432,2022/1/1,8:10:1,11.08,22.56
72.9682,33.6427,2022/1/1,8:10:7,11.08,22.56
72.9672,33.6422,2022/1/1,8:10:13,11.08,22.56
72.9663,33.6418,2022/1/1,8:10:19,11.08,22.56
72.9651,33.6417,2022/1/1,8:10:25,11.08,22.56
72.9638,33.6415,2022/1/1,8:10:31,11.08,22.56
72.9622,33.6408,2022/1/1,8:10:38,11.08,22.56
72.9607,33.64,2022/1/1,8:10:44,11.08,22.56
72.9591,33.6392,2022/1/1,8:10:50,11.08,22.56
72.9575,33.6383,2022/1/1,8:10:56,11.08,22.56
72.9559,33.6373,2022/1/1,8:11:2,11.08,22.56
72.9541,33.6364,2022/1/1,8:11:8,11.08,22.56
72.9524,33.6354,2022/1/1,8:11:14,11.08,22.56
72.9508,33.6344,2022/1/1,8:11:20,11.08,22.56
72.9495,33.6333,2022/1/1,8:11:26,11.08,22.56
72.9482,33.6322,2022/1/1,8:11:32,11.08,22.56
72.9469,33.6315,2022/1/1,8:11:38,11.08,22.56
72.9455,33.6315,2022/1/1,8:11:44,11.08,22.56
72.944,33.6319,2022/1/1,8:11:50,11.08,22.56
72.9425,33.6323,2022/1/1,8:11:56,11.08,22.56
72.9412,33.6324,2022/1/1,8:12:2,11.08,22.56
72.9399,33.6322,2022/1/1,8:12:8,11.08,22.56
72.9387,33.6317,2022/1/1,8:12:14,11.08,22.56
72.9376,33.6309,2022/1/1,8:12:20,11.08,22.56
72.9364,33.6299,2022/1/1,8:12:26,11.08,22.56
72.9352,33.6289,2022/1/1,8:12:32,11.08,22.56
72.9339,33.628,2022/1/1,8:12:38,11.08,22.56
72.9326,33.6271,2022/1/1,8:12:44,11.08,22.56
72.9312,33.6262,2022/1/1,8:12:50,11.08,22.56
72.9297,33.6252,2022/1/1,8:12:56,11.08,22.56
72.9283,33.6242,2022/1/1,8:13:2,11.08,22.56
