Reading,Time,Reading,Date,Temerature,Humidity,Pressure,Latitude,Longitude
TIME:,9:57:31,DATE:,1/1/2022,,,,32.275864,73.031349
TIME:,9:57:37,DATE:,1/1/2022,,,,32.273849,73.031349
TIME:,9:57:43,DATE:,1/1/2022,,,,32.271824,73.031395
TIME:,9:57:49,DATE:,1/1/2022,,,,32.26981,73.031471
TIME:,9:57:55,DATE:,1/1/2022,,,,32.267818,73.031555
TIME:,9:58:01,DATE:,1/1/2022,,,,32.265846,73.031616
TIME:,9:58:07,DATE:,1/1/2022,,,,32.263866,73.031685
TIME:,9:58:13,DATE:,1/1/2022,,,,32.261887,73.031654
TIME:,9:58:19,DATE:,1/1/2022,,,,32.259895,73.031548
TIME:,9:58:25,DATE:,1/1/2022,,,,32.257889,73.031433
TIME:,9:58:31,DATE:,1/1/2022,,,,32.255867,73.031441
TIME:,9:58:37,DATE:,1/1/2022,,,,32.25386,73.031654
TIME:,9:58:43,DATE:,1/1/2022,,,,32.251888,73.032021
TIME:,9:58:49,DATE:,1/1/2022,,,,32.249901,73.032249
TIME:,9:58:55,DATE:,1/1/2022,,,,32.24791,73.032219
TIME:,9:59:01,DATE:,1/1/2022,,,,32.245934,73.031937
TIME:,9:59:07,DATE:,1/1/2022,,,,32.243946,73.031616
TIME:,9:59:13,DATE:,1/1/2022,,,,32.24192,73.031479
TIME:,9:59:19,DATE:,1/1/2022,,,,32.239895,73.031494
TIME:,9:59:25,DATE:,1/1/2022,,,,32.237984,73.031479
TIME:,9:59:31,DATE:,1/1/2022,,,,32.236107,73.031487
TIME:,9:59:37,DATE:,1/1/2022,,,,32.234158,73.031502
TIME:,9:59:43,DATE:,1/1/2022,,,,32.23217,73.031509
TIME:,9:59:49,DATE:,1/1/2022,,,,32.23019,73.031509
TIME:,9:59:55,DATE:,1/1/2022,,,,32.228226,73.031494
TIME:,10:00:01,DATE:,1/1/2022,,,,32.226284,73.031517
TIME:,10:00:07,DATE:,1/1/2022,,,,32.22435,73.031685
TIME:,10:00:13,DATE:,1/1/2022,,,,32.22242,73.032059
TIME:,10:00:19,DATE:,1/1/2022,,,,32.220501,73.032631
TIME:,10:00:25,DATE:,1/1/2022,,,,32.218632,73.033356
TIME:,10:00:31,DATE:,1/1/2022,,,,32.216751,73.033989
TIME:,10:00:37,DATE:,1/1/2022,,,,32.214848,73.034485
TIME:,10:00:43,DATE:,1/1/2022,,,,32.212914,73.034821
TIME:,10:00:49,DATE:,1/1/2022,,,,32.210953,73.035042
TIME:,10:00:55,DATE:,1/1/2022,,,,32.208988,73.03511
TIME:,10:01:01,DATE:,1/1/2022,,,,32.207024,73.035133
TIME:,10:01:07,DATE:,1/1/2022,,,,32.20507,73.035156
TIME:,10:01:13,DATE:,1/1/2022,,,,32.203098,73.035187
TIME:,10:01:19,DATE:,1/1/2022,,,,32.201099,73.035217
TIME:,10:01:25,DATE:,1/1/2022,,,,32.199104,73.035263
TIME:,10:01:31,DATE:,1/1/2022,,,,32.197117,73.03537
TIME:,10:01:38,DATE:,1/1/2022,,,,32.194805,73.035629
TIME:,10:01:44,DATE:,1/1/2022,,,,32.192863,73.035957
TIME:,10:01:50,DATE:,1/1/2022,,,,32.19101,73.036377
TIME:,10:01:56,DATE:,1/1/2022,,,,32.189209,73.036873
TIME:,10:02:02,DATE:,1/1/2022,,,,32.187378,73.037468
TIME:,10:02:08,DATE:,1/1/2022,,,,32.185543,73.038185
TIME:,10:02:14,DATE:,1/1/2022,,,,32.183723,73.038979
TIME:,10:02:20,DATE:,1/1/2022,,,,32.18195,73.039871
TIME:,10:02:26,DATE:,1/1/2022,,,,32.18021,73.040833
TIME:,10:02:32,DATE:,1/1/2022,,,,32.17852,73.041878
TIME:,10:02:38,DATE:,1/1/2022,,,,32.176861,73.042961
TIME:,10:02:44,DATE:,1/1/2022,,,,32.175167,73.043991
TIME:,10:02:50,DATE:,1/1/2022,,,,32.173435,73.044945
TIME:,10:02:56,DATE:,1/1/2022,,,,32.171669,73.045853
TIME:,10:03:02,DATE:,1/1/2022,,,,32.169857,73.046677
TIME:,10:03:08,DATE:,1/1/2022,,,,32.168018,73.047417
TIME:,10:03:14,DATE:,1/1/2022,,,,32.166176,73.048126
TIME:,10:03:20,DATE:,1/1/2022,,,,32.164345,73.04882
TIME:,10:03:26,DATE:,1/1/2022,,,,32.162521,73.049515
TIME:,10:03:32,DATE:,1/1/2022,,,,32.160702,73.050201
TIME:,10:03:38,DATE:,1/1/2022,,,,32.158905,73.05088
TIME:,10:03:44,DATE:,1/1/2022,,,,32.157108,73.051552
TIME:,10:03:50,DATE:,1/1/2022,,,,32.155312,73.052254
TIME:,10:03:56,DATE:,1/1/2022,,,,32.15353,73.05304
TIME:,10:04:02,DATE:,1/1/2022,,,,32.151764,73.053894
TIME:,10:04:08,DATE:,1/1/2022,,,,32.150013,73.054832
TIME:,10:04:14,DATE:,1/1/2022,,,,32.148293,73.055862
TIME:,10:04:20,DATE:,1/1/2022,,,,32.146595,73.056961
TIME:,10:04:26,DATE:,1/1/2022,,,,32.14492,73.058144
TIME:,10:04:32,DATE:,1/1/2022,,,,32.143234,73.059326
TIME:,10:04:38,DATE:,1/1/2022,,,,32.141487,73.060333
TIME:,10:04:44,DATE:,1/1/2022,,,,32.139664,73.061172
TIME:,10:04:50,DATE:,1/1/2022,,,,32.137764,73.061821
TIME:,10:04:56,DATE:,1/1/2022,,,,32.135799,73.062271
TIME:,10:05:02,DATE:,1/1/2022,,,,32.133793,73.062523
TIME:,10:05:08,DATE:,1/1/2022,,,,32.131821,73.062561
TIME:,10:05:14,DATE:,1/1/2022,,,,32.129875,73.062531
TIME:,10:05:20,DATE:,1/1/2022,,,,32.128033,73.062553
TIME:,10:05:26,DATE:,1/1/2022,,,,32.126183,73.062637
TIME:,10:05:32,DATE:,1/1/2022,,,,32.124321,73.062782
TIME:,10:05:38,DATE:,1/1/2022,,,,32.122448,73.062996
TIME:,10:05:44,DATE:,1/1/2022,,,,32.120552,73.063255
TIME:,10:05:50,DATE:,1/1/2022,,,,32.11866,73.063568
TIME:,10:05:56,DATE:,1/1/2022,,,,32.116768,73.063957
TIME:,10:06:02,DATE:,1/1/2022,,,,32.114868,73.0644
TIME:,10:06:08,DATE:,1/1/2022,,,,32.112946,73.064926
TIME:,10:06:14,DATE:,1/1/2022,,,,32.110992,73.065498
TIME:,10:06:20,DATE:,1/1/2022,,,,32.109058,73.066063
TIME:,10:06:26,DATE:,1/1/2022,,,,32.10751,73.066574
TIME:,10:07:14,DATE:,1/1/2022,,,,32.106853,73.066841
TIME:,10:07:20,DATE:,1/1/2022,,,,32.106892,73.066826
TIME:,10:07:26,DATE:,1/1/2022,,,,32.107006,73.066803
TIME:,10:07:32,DATE:,1/1/2022,,,,32.10704,73.066795
TIME:,10:07:38,DATE:,1/1/2022,,,,32.107037,73.066795
TIME:,10:07:45,DATE:,1/1/2022,,,,32.107037,73.066795
TIME:,10:07:51,DATE:,1/1/2022,,,,32.107037,73.066788
TIME:,10:07:57,DATE:,1/1/2022,,,,32.107037,73.066788
TIME:,10:08:03,DATE:,1/1/2022,,,,32.107037,73.066788
TIME:,10:08:09,DATE:,1/1/2022,,,,32.10704,73.066788
TIME:,10:08:15,DATE:,1/1/2022,,,,32.10704,73.066788
TIME:,10:08:21,DATE:,1/1/2022,,,,32.10704,73.066788
TIME:,10:08:27,DATE:,1/1/2022,,,,32.107044,73.066788
TIME:,10:08:33,DATE:,1/1/2022,,,,32.107044,73.066795
TIME:,10:08:39,DATE:,1/1/2022,,,,32.107044,73.066795
TIME:,10:08:45,DATE:,1/1/2022,,,,32.107044,73.066795
TIME:,10:08:51,DATE:,1/1/2022,,,,32.107044,73.066795
TIME:,10:08:57,DATE:,1/1/2022,,,,32.107044,73.066795
TIME:,10:09:03,DATE:,1/1/2022,,,,32.107048,73.066795
TIME:,10:09:09,DATE:,1/1/2022,,,,32.107048,73.066795
TIME:,10:09:15,DATE:,1/1/2022,,,,32.107052,73.066795
TIME:,10:09:21,DATE:,1/1/2022,,,,32.106861,73.066833
TIME:,10:09:27,DATE:,1/1/2022,,,,32.106289,73.066978
TIME:,10:09:33,DATE:,1/1/2022,,,,32.105412,73.067223
TIME:,10:09:39,DATE:,1/1/2022,,,,32.104305,73.06752
TIME:,10:09:45,DATE:,1/1/2022,,,,32.103012,73.067886
TIME:,10:09:51,DATE:,1/1/2022,,,,32.101585,73.068314
TIME:,10:09:57,DATE:,1/1/2022,,,,32.100063,73.068756
TIME:,10:10:03,DATE:,1/1/2022,,,,32.098473,73.069221
TIME:,10:10:09,DATE:,1/1/2022,,,,32.096825,73.06971
TIME:,10:10:15,DATE:,1/1/2022,,,,32.095139,73.070198
TIME:,10:10:21,DATE:,1/1/2022,,,,32.093418,73.070702
TIME:,10:10:27,DATE:,1/1/2022,,,,32.091671,73.07122
TIME:,10:10:33,DATE:,1/1/2022,,,,32.089905,73.071739
TIME:,10:10:39,DATE:,1/1/2022,,,,32.088104,73.072227
TIME:,10:10:45,DATE:,1/1/2022,,,,32.086304,73.072639
TIME:,10:10:51,DATE:,1/1/2022,,,,32.08448,73.07296
TIME:,10:10:57,DATE:,1/1/2022,,,,32.082653,73.073273
TIME:,10:11:03,DATE:,1/1/2022,,,,32.080803,73.073532
TIME:,10:11:09,DATE:,1/1/2022,,,,32.078922,73.073784
TIME:,10:11:15,DATE:,1/1/2022,,,,32.077034,73.074036
TIME:,10:11:21,DATE:,1/1/2022,,,,32.075157,73.074295
TIME:,10:11:27,DATE:,1/1/2022,,,,32.073318,73.074577
TIME:,10:11:33,DATE:,1/1/2022,,,,32.071449,73.074829
TIME:,10:11:39,DATE:,1/1/2022,,,,32.069622,73.075089
TIME:,10:11:45,DATE:,1/1/2022,,,,32.067879,73.075317
TIME:,10:11:51,DATE:,1/1/2022,,,,32.066128,73.075554
TIME:,10:11:57,DATE:,1/1/2022,,,,32.064346,73.075798
TIME:,10:12:03,DATE:,1/1/2022,,,,32.062534,73.076042
TIME:,10:12:09,DATE:,1/1/2022,,,,32.060692,73.076286
TIME:,10:12:15,DATE:,1/1/2022,,,,32.058849,73.07653
TIME:,10:12:21,DATE:,1/1/2022,,,,32.056992,73.076782
TIME:,10:12:27,DATE:,1/1/2022,,,,32.055172,73.077026
TIME:,10:12:33,DATE:,1/1/2022,,,,32.053383,73.077278
TIME:,10:12:39,DATE:,1/1/2022,,,,32.051586,73.077576
TIME:,10:12:45,DATE:,1/1/2022,,,,32.049812,73.077934
TIME:,10:12:51,DATE:,1/1/2022,,,,32.048023,73.078384
TIME:,10:12:57,DATE:,1/1/2022,,,,32.046211,73.078911
TIME:,10:13:03,DATE:,1/1/2022,,,,32.044384,73.079506
TIME:,10:13:09,DATE:,1/1/2022,,,,32.042561,73.080185
TIME:,10:13:15,DATE:,1/1/2022,,,,32.040787,73.080933
TIME:,10:13:21,DATE:,1/1/2022,,,,32.039131,73.081734
TIME:,10:13:27,DATE:,1/1/2022,,,,32.037464,73.082573
TIME:,10:13:33,DATE:,1/1/2022,,,,32.035763,73.083389
TIME:,10:13:39,DATE:,1/1/2022,,,,32.034039,73.084221
TIME:,10:13:45,DATE:,1/1/2022,,,,32.032318,73.08506
TIME:,10:13:52,DATE:,1/1/2022,,,,32.030304,73.086021
TIME:,10:13:58,DATE:,1/1/2022,,,,32.028557,73.086876
TIME:,10:14:04,DATE:,1/1/2022,,,,32.026802,73.08773
TIME:,10:14:10,DATE:,1/1/2022,,,,32.025074,73.088547
TIME:,10:14:16,DATE:,1/1/2022,,,,32.023335,73.089363
TIME:,10:14:22,DATE:,1/1/2022,,,,32.021606,73.090195
TIME:,10:14:28,DATE:,1/1/2022,,,,32.019882,73.091034
TIME:,10:14:34,DATE:,1/1/2022,,,,32.018185,73.091919
TIME:,10:14:40,DATE:,1/1/2022,,,,32.016521,73.092781
TIME:,10:14:46,DATE:,1/1/2022,,,,32.014885,73.093666
TIME:,10:14:52,DATE:,1/1/2022,,,,32.013248,73.094597
TIME:,10:14:58,DATE:,1/1/2022,,,,32.011604,73.095566
TIME:,10:15:04,DATE:,1/1/2022,,,,32.009987,73.096558
TIME:,10:15:10,DATE:,1/1/2022,,,,32.008369,73.097603
TIME:,10:15:16,DATE:,1/1/2022,,,,32.006748,73.098679
TIME:,10:15:22,DATE:,1/1/2022,,,,32.005207,73.099754
TIME:,10:15:28,DATE:,1/1/2022,,,,32.003708,73.100777
TIME:,10:15:34,DATE:,1/1/2022,,,,32.002136,73.101723
TIME:,10:15:40,DATE:,1/1/2022,,,,32.000496,73.102592
TIME:,10:15:46,DATE:,1/1/2022,,,,31.998812,73.103355
TIME:,10:15:52,DATE:,1/1/2022,,,,31.997089,73.103989
TIME:,10:15:58,DATE:,1/1/2022,,,,31.995325,73.104515
TIME:,10:16:04,DATE:,1/1/2022,,,,31.993557,73.104912
TIME:,10:16:10,DATE:,1/1/2022,,,,31.991749,73.105194
TIME:,10:16:16,DATE:,1/1/2022,,,,31.989954,73.105362
TIME:,10:16:22,DATE:,1/1/2022,,,,31.988155,73.105507
TIME:,10:16:28,DATE:,1/1/2022,,,,31.986368,73.105721
TIME:,10:16:34,DATE:,1/1/2022,,,,31.98456,73.106026
TIME:,10:16:40,DATE:,1/1/2022,,,,31.982836,73.106453
TIME:,10:16:46,DATE:,1/1/2022,,,,31.98115,73.106956
TIME:,10:16:52,DATE:,1/1/2022,,,,31.979439,73.10759
TIME:,10:16:58,DATE:,1/1/2022,,,,31.977726,73.108337
TIME:,10:17:04,DATE:,1/1/2022,,,,31.976051,73.109177
TIME:,10:17:10,DATE:,1/1/2022,,,,31.974468,73.110085
TIME:,10:17:16,DATE:,1/1/2022,,,,31.972973,73.111015
TIME:,10:17:22,DATE:,1/1/2022,,,,31.971458,73.111977
TIME:,10:17:28,DATE:,1/1/2022,,,,31.969912,73.112953
TIME:,10:17:34,DATE:,1/1/2022,,,,31.968346,73.113953
TIME:,10:17:40,DATE:,1/1/2022,,,,31.966812,73.115021
TIME:,10:17:46,DATE:,1/1/2022,,,,31.965319,73.116196
TIME:,10:17:52,DATE:,1/1/2022,,,,31.963861,73.11747
TIME:,10:17:58,DATE:,1/1/2022,,,,31.962458,73.118835
TIME:,10:18:04,DATE:,1/1/2022,,,,31.961115,73.120285
TIME:,10:18:10,DATE:,1/1/2022,,,,31.959839,73.121834
TIME:,10:18:16,DATE:,1/1/2022,,,,31.958628,73.123459
TIME:,10:18:22,DATE:,1/1/2022,,,,31.957499,73.125175
TIME:,10:18:28,DATE:,1/1/2022,,,,31.956432,73.126961
TIME:,10:18:34,DATE:,1/1/2022,,,,31.95545,73.128799
TIME:,10:18:40,DATE:,1/1/2022,,,,31.954527,73.130714
TIME:,10:18:46,DATE:,1/1/2022,,,,31.953617,73.132637
TIME:,10:18:52,DATE:,1/1/2022,,,,31.952717,73.134583
TIME:,10:18:58,DATE:,1/1/2022,,,,31.951803,73.136543
TIME:,10:19:04,DATE:,1/1/2022,,,,31.950802,73.138451
TIME:,10:19:10,DATE:,1/1/2022,,,,31.949535,73.140099
TIME:,10:19:16,DATE:,1/1/2022,,,,31.948221,73.141663
TIME:,10:19:22,DATE:,1/1/2022,,,,31.94713,73.143448
TIME:,10:19:28,DATE:,1/1/2022,,,,31.946373,73.145432
TIME:,10:19:34,DATE:,1/1/2022,,,,31.945845,73.147499
TIME:,10:19:40,DATE:,1/1/2022,,,,31.945324,73.149574
TIME:,10:19:46,DATE:,1/1/2022,,,,31.944803,73.151642
TIME:,10:19:53,DATE:,1/1/2022,,,,31.944201,73.154045
TIME:,10:19:59,DATE:,1/1/2022,,,,31.943687,73.156097
TIME:,10:20:05,DATE:,1/1/2022,,,,31.943167,73.158134
TIME:,10:20:11,DATE:,1/1/2022,,,,31.942646,73.160179
TIME:,10:20:17,DATE:,1/1/2022,,,,31.942123,73.162254
TIME:,10:20:23,DATE:,1/1/2022,,,,31.941547,73.164352
TIME:,10:20:29,DATE:,1/1/2022,,,,31.941029,73.166489
TIME:,10:20:35,DATE:,1/1/2022,,,,31.940516,73.16864
TIME:,10:20:41,DATE:,1/1/2022,,,,31.939968,73.170784
TIME:,10:20:47,DATE:,1/1/2022,,,,31.939423,73.172905
TIME:,10:20:53,DATE:,1/1/2022,,,,31.938957,73.175041
TIME:,10:20:59,DATE:,1/1/2022,,,,31.938749,73.177216
TIME:,10:21:05,DATE:,1/1/2022,,,,31.938562,73.179405
TIME:,10:21:11,DATE:,1/1/2022,,,,31.938375,73.181625
TIME:,10:21:17,DATE:,1/1/2022,,,,31.938187,73.183846
TIME:,10:21:23,DATE:,1/1/2022,,,,31.938011,73.18605
TIME:,10:21:29,DATE:,1/1/2022,,,,31.937822,73.188255
TIME:,10:21:35,DATE:,1/1/2022,,,,31.937634,73.190468
TIME:,10:21:41,DATE:,1/1/2022,,,,31.937445,73.19268
TIME:,10:21:47,DATE:,1/1/2022,,,,31.93726,73.194901
TIME:,10:21:53,DATE:,1/1/2022,,,,31.937069,73.197136
TIME:,10:21:59,DATE:,1/1/2022,,,,31.93688,73.199371
TIME:,10:22:05,DATE:,1/1/2022,,,,31.936684,73.201576
TIME:,10:22:11,DATE:,1/1/2022,,,,31.936495,73.20372
TIME:,10:22:17,DATE:,1/1/2022,,,,31.936312,73.205841
TIME:,10:22:23,DATE:,1/1/2022,,,,31.936132,73.208008
TIME:,10:22:29,DATE:,1/1/2022,,,,31.935946,73.21019
TIME:,10:22:35,DATE:,1/1/2022,,,,31.935762,73.212372
TIME:,10:22:41,DATE:,1/1/2022,,,,31.935604,73.214554
TIME:,10:22:47,DATE:,1/1/2022,,,,31.935434,73.216682
TIME:,10:22:53,DATE:,1/1/2022,,,,31.935249,73.218788
TIME:,10:22:59,DATE:,1/1/2022,,,,31.935068,73.220909
TIME:,10:23:05,DATE:,1/1/2022,,,,31.934872,73.223083
TIME:,10:23:11,DATE:,1/1/2022,,,,31.934656,73.225311
TIME:,10:23:17,DATE:,1/1/2022,,,,31.934462,73.227562
TIME:,10:23:23,DATE:,1/1/2022,,,,31.934277,73.22982
TIME:,10:23:29,DATE:,1/1/2022,,,,31.934118,73.232079
TIME:,10:23:35,DATE:,1/1/2022,,,,31.933929,73.234337
TIME:,10:23:41,DATE:,1/1/2022,,,,31.933743,73.236595
TIME:,10:23:47,DATE:,1/1/2022,,,,31.933554,73.238861
TIME:,10:23:53,DATE:,1/1/2022,,,,31.933367,73.241127
TIME:,10:23:59,DATE:,1/1/2022,,,,31.933172,73.243401
TIME:,10:24:05,DATE:,1/1/2022,,,,31.932972,73.245651
TIME:,10:24:11,DATE:,1/1/2022,,,,31.93277,73.247887
TIME:,10:24:17,DATE:,1/1/2022,,,,31.932577,73.250137
TIME:,10:24:23,DATE:,1/1/2022,,,,31.932384,73.252396
TIME:,10:24:29,DATE:,1/1/2022,,,,31.932205,73.254623
TIME:,10:24:35,DATE:,1/1/2022,,,,31.93206,73.256836
TIME:,10:24:41,DATE:,1/1/2022,,,,31.931967,73.259071
TIME:,10:24:47,DATE:,1/1/2022,,,,31.931767,73.261284
TIME:,10:24:53,DATE:,1/1/2022,,,,31.931551,73.263489
TIME:,10:24:59,DATE:,1/1/2022,,,,31.931341,73.265709
TIME:,10:25:05,DATE:,1/1/2022,,,,31.931129,73.267929
TIME:,10:25:11,DATE:,1/1/2022,,,,31.930912,73.270164
TIME:,10:25:17,DATE:,1/1/2022,,,,31.930698,73.272415
TIME:,10:25:23,DATE:,1/1/2022,,,,31.930502,73.274658
TIME:,10:25:29,DATE:,1/1/2022,,,,31.930344,73.276909
TIME:,10:25:35,DATE:,1/1/2022,,,,31.930231,73.27916
TIME:,10:25:41,DATE:,1/1/2022,,,,31.930155,73.28141
TIME:,10:25:47,DATE:,1/1/2022,,,,31.930115,73.283653
TIME:,10:25:53,DATE:,1/1/2022,,,,31.930079,73.285889
TIME:,10:25:59,DATE:,1/1/2022,,,,31.930031,73.288155
TIME:,10:26:06,DATE:,1/1/2022,,,,31.929979,73.290833
TIME:,10:26:12,DATE:,1/1/2022,,,,31.929935,73.293144
TIME:,10:26:18,DATE:,1/1/2022,,,,31.929901,73.295456
TIME:,10:26:24,DATE:,1/1/2022,,,,31.929867,73.297791
TIME:,10:26:30,DATE:,1/1/2022,,,,31.929823,73.300095
TIME:,10:26:36,DATE:,1/1/2022,,,,31.929777,73.302399
TIME:,10:26:42,DATE:,1/1/2022,,,,31.929644,73.304718
TIME:,10:26:48,DATE:,1/1/2022,,,,31.929361,73.30703
TIME:,10:26:54,DATE:,1/1/2022,,,,31.928938,73.309296
TIME:,10:27:00,DATE:,1/1/2022,,,,31.928394,73.311516
TIME:,10:27:06,DATE:,1/1/2022,,,,31.927828,73.313721
TIME:,10:27:12,DATE:,1/1/2022,,,,31.927248,73.315941
TIME:,10:27:18,DATE:,1/1/2022,,,,31.926666,73.318138
TIME:,10:27:24,DATE:,1/1/2022,,,,31.926096,73.32032
TIME:,10:27:30,DATE:,1/1/2022,,,,31.925535,73.322495
TIME:,10:27:36,DATE:,1/1/2022,,,,31.924974,73.324684
TIME:,10:27:42,DATE:,1/1/2022,,,,31.924475,73.32692
TIME:,10:27:48,DATE:,1/1/2022,,,,31.924082,73.329163
TIME:,10:27:54,DATE:,1/1/2022,,,,31.923779,73.331429
TIME:,10:28:00,DATE:,1/1/2022,,,,31.92355,73.333702
TIME:,10:28:06,DATE:,1/1/2022,,,,31.923393,73.335983
TIME:,10:28:12,DATE:,1/1/2022,,,,31.923307,73.338249
TIME:,10:28:18,DATE:,1/1/2022,,,,31.923248,73.340492
TIME:,10:28:24,DATE:,1/1/2022,,,,31.923195,73.342735
TIME:,10:28:30,DATE:,1/1/2022,,,,31.923124,73.345009
TIME:,10:28:36,DATE:,1/1/2022,,,,31.923048,73.347298
TIME:,10:28:42,DATE:,1/1/2022,,,,31.922989,73.349571
TIME:,10:28:48,DATE:,1/1/2022,,,,31.922884,73.351791
TIME:,10:28:54,DATE:,1/1/2022,,,,31.922644,73.353989
TIME:,10:29:00,DATE:,1/1/2022,,,,31.922272,73.356171
TIME:,10:29:06,DATE:,1/1/2022,,,,31.92186,73.358368
TIME:,10:29:12,DATE:,1/1/2022,,,,31.921568,73.360603
TIME:,10:29:18,DATE:,1/1/2022,,,,31.921408,73.362862
TIME:,10:29:24,DATE:,1/1/2022,,,,31.921396,73.365135
TIME:,10:29:30,DATE:,1/1/2022,,,,31.921526,73.367401
TIME:,10:29:36,DATE:,1/1/2022,,,,31.921741,73.369652
TIME:,10:29:42,DATE:,1/1/2022,,,,31.921902,73.371887
TIME:,10:29:48,DATE:,1/1/2022,,,,31.921925,73.374123
TIME:,10:29:54,DATE:,1/1/2022,,,,31.92182,73.376373
TIME:,10:30:00,DATE:,1/1/2022,,,,31.921707,73.378654
TIME:,10:30:06,DATE:,1/1/2022,,,,31.921595,73.380959
TIME:,10:30:12,DATE:,1/1/2022,,,,31.921484,73.383209
TIME:,10:30:18,DATE:,1/1/2022,,,,31.921373,73.385452
TIME:,10:30:24,DATE:,1/1/2022,,,,31.921263,73.38768
TIME:,10:30:30,DATE:,1/1/2022,,,,31.921156,73.389893
TIME:,10:30:36,DATE:,1/1/2022,,,,31.921045,73.392113
TIME:,10:30:42,DATE:,1/1/2022,,,,31.92094,73.394341
TIME:,10:30:48,DATE:,1/1/2022,,,,31.920832,73.396591
TIME:,10:30:54,DATE:,1/1/2022,,,,31.920727,73.398857
TIME:,10:31:00,DATE:,1/1/2022,,,,31.920649,73.401138
TIME:,10:31:06,DATE:,1/1/2022,,,,31.920584,73.403427
TIME:,10:31:12,DATE:,1/1/2022,,,,31.920521,73.405731
TIME:,10:31:18,DATE:,1/1/2022,,,,31.920465,73.408028
TIME:,10:31:24,DATE:,1/1/2022,,,,31.920406,73.410316
TIME:,10:31:30,DATE:,1/1/2022,,,,31.920343,73.41259
TIME:,10:31:36,DATE:,1/1/2022,,,,31.920282,73.414871
TIME:,10:31:42,DATE:,1/1/2022,,,,31.920221,73.417137
TIME:,10:31:48,DATE:,1/1/2022,,,,31.920164,73.419395
TIME:,10:31:54,DATE:,1/1/2022,,,,31.920092,73.421646
TIME:,10:32:00,DATE:,1/1/2022,,,,31.920025,73.423874
TIME:,10:32:06,DATE:,1/1/2022,,,,31.919918,73.426056
TIME:,10:32:13,DATE:,1/1/2022,,,,31.919767,73.428574
TIME:,10:32:19,DATE:,1/1/2022,,,,31.919626,73.430733
TIME:,10:32:25,DATE:,1/1/2022,,,,31.91947,73.432884
TIME:,10:32:31,DATE:,1/1/2022,,,,31.919308,73.435051
TIME:,10:32:37,DATE:,1/1/2022,,,,31.919149,73.43721
TIME:,10:32:43,DATE:,1/1/2022,,,,31.918995,73.439369
TIME:,10:32:49,DATE:,1/1/2022,,,,31.918858,73.441551
TIME:,10:32:55,DATE:,1/1/2022,,,,31.918695,73.443756
TIME:,10:33:01,DATE:,1/1/2022,,,,31.918535,73.445969
TIME:,10:33:07,DATE:,1/1/2022,,,,31.918371,73.448189
TIME:,10:33:13,DATE:,1/1/2022,,,,31.918205,73.450432
TIME:,10:33:19,DATE:,1/1/2022,,,,31.918039,73.45269
TIME:,10:33:25,DATE:,1/1/2022,,,,31.917873,73.454941
TIME:,10:33:31,DATE:,1/1/2022,,,,31.917704,73.457184
TIME:,10:33:37,DATE:,1/1/2022,,,,31.917536,73.459419
TIME:,10:33:43,DATE:,1/1/2022,,,,31.917355,73.461647
TIME:,10:33:49,DATE:,1/1/2022,,,,31.917187,73.463882
TIME:,10:33:55,DATE:,1/1/2022,,,,31.917015,73.466118
TIME:,10:34:01,DATE:,1/1/2022,,,,31.916857,73.468376
TIME:,10:34:07,DATE:,1/1/2022,,,,31.916721,73.470657
TIME:,10:34:13,DATE:,1/1/2022,,,,31.916615,73.472939
TIME:,10:34:19,DATE:,1/1/2022,,,,31.916548,73.47522
TIME:,10:34:25,DATE:,1/1/2022,,,,31.916492,73.477509
TIME:,10:34:31,DATE:,1/1/2022,,,,31.916451,73.479805
TIME:,10:34:37,DATE:,1/1/2022,,,,31.916399,73.482101
TIME:,10:34:43,DATE:,1/1/2022,,,,31.916351,73.484383
TIME:,10:34:49,DATE:,1/1/2022,,,,31.9163,73.486656
TIME:,10:34:55,DATE:,1/1/2022,,,,31.916252,73.48893
TIME:,10:35:01,DATE:,1/1/2022,,,,31.916243,73.491196
TIME:,10:35:07,DATE:,1/1/2022,,,,31.916204,73.493446
TIME:,10:35:13,DATE:,1/1/2022,,,,31.916162,73.495697
TIME:,10:35:19,DATE:,1/1/2022,,,,31.916138,73.497948
TIME:,10:35:25,DATE:,1/1/2022,,,,31.916162,73.500214
TIME:,10:35:31,DATE:,1/1/2022,,,,31.916218,73.502518
TIME:,10:35:37,DATE:,1/1/2022,,,,31.916313,73.504829
TIME:,10:35:43,DATE:,1/1/2022,,,,31.916403,73.507164
TIME:,10:35:49,DATE:,1/1/2022,,,,31.916527,73.50946
TIME:,10:35:55,DATE:,1/1/2022,,,,31.916666,73.511703
TIME:,10:36:01,DATE:,1/1/2022,,,,31.91678,73.513924
TIME:,10:36:07,DATE:,1/1/2022,,,,31.916897,73.516129
TIME:,10:36:13,DATE:,1/1/2022,,,,31.916958,73.518356
TIME:,10:36:19,DATE:,1/1/2022,,,,31.917021,73.520576
TIME:,10:36:25,DATE:,1/1/2022,,,,31.917019,73.522789
TIME:,10:36:31,DATE:,1/1/2022,,,,31.916971,73.524994
TIME:,10:36:37,DATE:,1/1/2022,,,,31.916868,73.527199
TIME:,10:36:43,DATE:,1/1/2022,,,,31.916748,73.529411
TIME:,10:36:49,DATE:,1/1/2022,,,,31.91662,73.531609
TIME:,10:36:55,DATE:,1/1/2022,,,,31.916508,73.533829
